source	native	name	p_value	term_size	query_size	intersection_size	precision	recall	effective_domain_size	minus_log10_p
GO:BP	GO:0051048	negative regulation of secretion	1.0	168	26	1	0.038461538461538464	0.005952380952380952	21026	-0.0
GO:BP	GO:0051049	regulation of transport	1.0	1607	26	1	0.038461538461538464	0.0006222775357809583	21026	-0.0
GO:BP	GO:0051050	positive regulation of transport	1.0	847	26	1	0.038461538461538464	0.0011806375442739079	21026	-0.0
GO:BP	GO:0051051	negative regulation of transport	1.0	412	26	1	0.038461538461538464	0.0024271844660194173	21026	-0.0
GO:BP	GO:0051084	'de novo' post-translational protein folding	1.0	43	26	1	0.038461538461538464	0.023255813953488372	21026	-0.0
GO:BP	GO:0051085	chaperone cofactor-dependent protein refolding	1.0	31	26	1	0.038461538461538464	0.03225806451612903	21026	-0.0
GO:BP	GO:0051093	negative regulation of developmental process	1.0	925	26	1	0.038461538461538464	0.001081081081081081	21026	-0.0
GO:BP	GO:0051094	positive regulation of developmental process	1.0	1343	26	1	0.038461538461538464	0.0007446016381236039	21026	-0.0
GO:BP	GO:0051128	regulation of cellular component organization	1.0	2433	26	1	0.038461538461538464	0.0004110152075626798	21026	-0.0
GO:BP	GO:0051130	positive regulation of cellular component organization	1.0	1105	26	1	0.038461538461538464	0.0009049773755656109	21026	-0.0
GO:BP	GO:0051156	glucose 6-phosphate metabolic process	1.0	29	26	1	0.038461538461538464	0.034482758620689655	21026	-0.0
GO:BP	GO:0051174	regulation of phosphorus metabolic process	1.0	957	26	3	0.11538461538461539	0.003134796238244514	21026	-0.0
GO:BP	GO:0051179	localization	1.0	5555	26	6	0.23076923076923078	0.00108010801080108	21026	-0.0
GO:BP	GO:0051208	sequestering of calcium ion	1.0	134	26	1	0.038461538461538464	0.007462686567164179	21026	-0.0
GO:BP	GO:0051209	release of sequestered calcium ion into cytosol	1.0	127	26	1	0.038461538461538464	0.007874015748031496	21026	-0.0
GO:BP	GO:0051234	establishment of localization	1.0	4928	26	6	0.23076923076923078	0.0012175324675324675	21026	-0.0
GO:BP	GO:0051235	maintenance of location	1.0	218	26	1	0.038461538461538464	0.0045871559633027525	21026	-0.0
GO:BP	GO:0051239	regulation of multicellular organismal process	1.0	2956	26	3	0.11538461538461539	0.0010148849797023004	21026	-0.0
GO:BP	GO:0051241	negative regulation of multicellular organismal process	1.0	1087	26	1	0.038461538461538464	0.0009199632014719411	21026	-0.0
GO:BP	GO:0055085	transmembrane transport	1.0	1578	26	3	0.11538461538461539	0.0019011406844106464	21026	-0.0
GO:BP	GO:0055086	nucleobase-containing small molecule metabolic process	1.0	673	26	2	0.07692307692307693	0.0029717682020802376	21026	-0.0
GO:BP	GO:0060249	anatomical structure homeostasis	1.0	269	26	1	0.038461538461538464	0.0037174721189591076	21026	-0.0
GO:BP	GO:0070071	proton-transporting two-sector ATPase complex assembly	1.0	17	26	1	0.038461538461538464	0.058823529411764705	21026	-0.0
GO:BP	GO:0070072	vacuolar proton-transporting V-type ATPase complex assembly	1.0	7	26	1	0.038461538461538464	0.14285714285714285	21026	-0.0
GO:BP	GO:0070301	cellular response to hydrogen peroxide	1.0	66	26	1	0.038461538461538464	0.015151515151515152	21026	-0.0
GO:BP	GO:0070365	hepatocyte differentiation	1.0	15	26	1	0.038461538461538464	0.06666666666666667	21026	-0.0
GO:BP	GO:0070459	prolactin secretion	1.0	6	26	1	0.038461538461538464	0.16666666666666666	21026	-0.0
GO:BP	GO:0070482	response to oxygen levels	1.0	344	26	1	0.038461538461538464	0.0029069767441860465	21026	-0.0
GO:BP	GO:0070555	response to interleukin-1	1.0	110	26	1	0.038461538461538464	0.00909090909090909	21026	-0.0
GO:BP	GO:0070588	calcium ion transmembrane transport	1.0	340	26	1	0.038461538461538464	0.0029411764705882353	21026	-0.0
GO:BP	GO:0070661	leukocyte proliferation	1.0	355	26	2	0.07692307692307693	0.005633802816901409	21026	-0.0
GO:BP	GO:0070663	regulation of leukocyte proliferation	1.0	267	26	2	0.07692307692307693	0.00749063670411985	21026	-0.0
GO:BP	GO:0070665	positive regulation of leukocyte proliferation	1.0	164	26	2	0.07692307692307693	0.012195121951219513	21026	-0.0
GO:BP	GO:0070727	cellular macromolecule localization	1.0	2782	26	2	0.07692307692307693	0.0007189072609633358	21026	-0.0
GO:BP	GO:0070848	response to growth factor	1.0	721	26	2	0.07692307692307693	0.0027739251040221915	21026	-0.0
GO:BP	GO:0070887	cellular response to chemical stimulus	1.0	2192	26	6	0.23076923076923078	0.002737226277372263	21026	-0.0
GO:BP	GO:0070980	biphenyl catabolic process	1.0	1	26	1	0.038461538461538464	1.0	21026	-0.0
GO:BP	GO:0071216	cellular response to biotic stimulus	1.0	252	26	1	0.038461538461538464	0.003968253968253968	21026	-0.0
GO:BP	GO:0071219	cellular response to molecule of bacterial origin	1.0	225	26	1	0.038461538461538464	0.0044444444444444444	21026	-0.0
GO:BP	GO:0071222	cellular response to lipopolysaccharide	1.0	215	26	1	0.038461538461538464	0.004651162790697674	21026	-0.0
GO:BP	GO:0071345	cellular response to cytokine stimulus	1.0	854	26	1	0.038461538461538464	0.00117096018735363	21026	-0.0
GO:BP	GO:0071361	cellular response to ethanol	1.0	15	26	1	0.038461538461538464	0.06666666666666667	21026	-0.0
GO:BP	GO:0071363	cellular response to growth factor stimulus	1.0	689	26	2	0.07692307692307693	0.002902757619738752	21026	-0.0
GO:BP	GO:0071383	cellular response to steroid hormone stimulus	1.0	213	26	3	0.11538461538461539	0.014084507042253521	21026	-0.0
GO:BP	GO:0071384	cellular response to corticosteroid stimulus	1.0	65	26	2	0.07692307692307693	0.03076923076923077	21026	-0.0
GO:BP	GO:0071385	cellular response to glucocorticoid stimulus	1.0	55	26	2	0.07692307692307693	0.03636363636363636	21026	-0.0
GO:BP	GO:0071392	cellular response to estradiol stimulus	1.0	38	26	1	0.038461538461538464	0.02631578947368421	21026	-0.0
GO:BP	GO:0071396	cellular response to lipid	1.0	613	26	4	0.15384615384615385	0.0065252854812398045	21026	-0.0
GO:BP	GO:0071453	cellular response to oxygen levels	1.0	165	26	1	0.038461538461538464	0.006060606060606061	21026	-0.0
GO:BP	GO:0071456	cellular response to hypoxia	1.0	142	26	1	0.038461538461538464	0.007042253521126761	21026	-0.0
GO:BP	GO:0071466	cellular response to xenobiotic stimulus	1.0	196	26	1	0.038461538461538464	0.00510204081632653	21026	-0.0
GO:BP	GO:0070070	proton-transporting V-type ATPase complex assembly	1.0	9	26	1	0.038461538461538464	0.1111111111111111	21026	-0.0
GO:BP	GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	1.0	66	26	1	0.038461538461538464	0.015151515151515152	21026	-0.0
GO:BP	GO:0065009	regulation of molecular function	1.0	1496	26	2	0.07692307692307693	0.001336898395721925	21026	-0.0
GO:BP	GO:0065008	regulation of biological quality	1.0	2947	26	6	0.23076923076923078	0.0020359687818120122	21026	-0.0
GO:BP	GO:0060255	regulation of macromolecule metabolic process	1.0	6492	26	4	0.15384615384615385	0.0006161429451632779	21026	-0.0
GO:BP	GO:0060284	regulation of cell development	1.0	847	26	1	0.038461538461538464	0.0011806375442739079	21026	-0.0
GO:BP	GO:0060322	head development	1.0	806	26	1	0.038461538461538464	0.0012406947890818859	21026	-0.0
GO:BP	GO:0060326	cell chemotaxis	1.0	323	26	1	0.038461538461538464	0.0030959752321981426	21026	-0.0
GO:BP	GO:0060343	trabecula formation	1.0	27	26	1	0.038461538461538464	0.037037037037037035	21026	-0.0
GO:BP	GO:0060347	heart trabecula formation	1.0	15	26	1	0.038461538461538464	0.06666666666666667	21026	-0.0
GO:BP	GO:0060348	bone development	1.0	220	26	1	0.038461538461538464	0.004545454545454545	21026	-0.0
GO:BP	GO:0060429	epithelium development	1.0	1238	26	2	0.07692307692307693	0.0016155088852988692	21026	-0.0
GO:BP	GO:0060512	prostate gland morphogenesis	1.0	29	26	1	0.038461538461538464	0.034482758620689655	21026	-0.0
GO:BP	GO:0060537	muscle tissue development	1.0	430	26	1	0.038461538461538464	0.002325581395348837	21026	-0.0
GO:BP	GO:0060538	skeletal muscle organ development	1.0	194	26	1	0.038461538461538464	0.005154639175257732	21026	-0.0
GO:BP	GO:0060627	regulation of vesicle-mediated transport	1.0	531	26	1	0.038461538461538464	0.0018832391713747645	21026	-0.0
GO:BP	GO:0061008	hepaticobiliary system development	1.0	150	26	2	0.07692307692307693	0.013333333333333334	21026	-0.0
GO:BP	GO:0061024	membrane organization	1.0	821	26	1	0.038461538461538464	0.001218026796589525	21026	-0.0
GO:BP	GO:0071559	response to transforming growth factor beta	1.0	269	26	1	0.038461538461538464	0.0037174721189591076	21026	-0.0
GO:BP	GO:0061025	membrane fusion	1.0	189	26	1	0.038461538461538464	0.005291005291005291	21026	-0.0
GO:BP	GO:0061061	muscle structure development	1.0	693	26	1	0.038461538461538464	0.001443001443001443	21026	-0.0
GO:BP	GO:0061077	chaperone-mediated protein folding	1.0	74	26	1	0.038461538461538464	0.013513513513513514	21026	-0.0
GO:BP	GO:0061097	regulation of protein tyrosine kinase activity	1.0	41	26	1	0.038461538461538464	0.024390243902439025	21026	-0.0
GO:BP	GO:0061099	negative regulation of protein tyrosine kinase activity	1.0	19	26	1	0.038461538461538464	0.05263157894736842	21026	-0.0
GO:BP	GO:0061383	trabecula morphogenesis	1.0	48	26	1	0.038461538461538464	0.020833333333333332	21026	-0.0
GO:BP	GO:0061384	heart trabecula morphogenesis	1.0	33	26	1	0.038461538461538464	0.030303030303030304	21026	-0.0
GO:BP	GO:0061458	reproductive system development	1.0	318	26	2	0.07692307692307693	0.006289308176100629	21026	-0.0
GO:BP	GO:0061624	fructose catabolic process to hydroxyacetone phosphate and glyceraldehyde-3-phosphate	1.0	3	26	1	0.038461538461538464	0.3333333333333333	21026	-0.0
GO:BP	GO:0061919	process utilizing autophagic mechanism	1.0	597	26	1	0.038461538461538464	0.0016750418760469012	21026	-0.0
GO:BP	GO:0062013	positive regulation of small molecule metabolic process	1.0	145	26	1	0.038461538461538464	0.006896551724137931	21026	-0.0
GO:BP	GO:0062014	negative regulation of small molecule metabolic process	1.0	107	26	2	0.07692307692307693	0.018691588785046728	21026	-0.0
GO:BP	GO:0062197	cellular response to chemical stress	1.0	317	26	1	0.038461538461538464	0.0031545741324921135	21026	-0.0
GO:BP	GO:0065003	protein-containing complex assembly	1.0	3238	26	2	0.07692307692307693	0.0006176652254478073	21026	-0.0
GO:BP	GO:0065007	biological regulation	1.0	12743	26	17	0.6538461538461539	0.001334065761594601	21026	-0.0
GO:BP	GO:0061041	regulation of wound healing	1.0	132	26	2	0.07692307692307693	0.015151515151515152	21026	-0.0
GO:BP	GO:0034614	cellular response to reactive oxygen species	1.0	147	26	1	0.038461538461538464	0.006802721088435374	21026	-0.0
GO:BP	GO:0034097	response to cytokine	1.0	947	26	2	0.07692307692307693	0.0021119324181626186	21026	-0.0
GO:BP	GO:0034248	regulation of amide metabolic process	1.0	67	26	1	0.038461538461538464	0.014925373134328358	21026	-0.0
GO:BP	GO:0006869	lipid transport	1.0	436	26	3	0.11538461538461539	0.006880733944954129	21026	-0.0
GO:BP	GO:0006873	intracellular monoatomic ion homeostasis	1.0	533	26	1	0.038461538461538464	0.001876172607879925	21026	-0.0
GO:BP	GO:0006874	intracellular calcium ion homeostasis	1.0	304	26	1	0.038461538461538464	0.003289473684210526	21026	-0.0
GO:BP	GO:0006887	exocytosis	1.0	360	26	1	0.038461538461538464	0.002777777777777778	21026	-0.0
GO:BP	GO:0006897	endocytosis	1.0	709	26	1	0.038461538461538464	0.0014104372355430183	21026	-0.0
GO:BP	GO:0006906	vesicle fusion	1.0	121	26	1	0.038461538461538464	0.008264462809917356	21026	-0.0
GO:BP	GO:0006909	phagocytosis	1.0	241	26	1	0.038461538461538464	0.004149377593360996	21026	-0.0
GO:BP	GO:0006914	autophagy	1.0	597	26	1	0.038461538461538464	0.0016750418760469012	21026	-0.0
GO:BP	GO:0006915	apoptotic process	1.0	1923	26	3	0.11538461538461539	0.0015600624024961	21026	-0.0
GO:BP	GO:0006925	inflammatory cell apoptotic process	1.0	23	26	1	0.038461538461538464	0.043478260869565216	21026	-0.0
GO:BP	GO:0006935	chemotaxis	1.0	467	26	1	0.038461538461538464	0.0021413276231263384	21026	-0.0
GO:BP	GO:0006950	response to stress	1.0	3948	26	11	0.4230769230769231	0.002786220871327254	21026	-0.0
GO:BP	GO:0006952	defense response	1.0	1853	26	8	0.3076923076923077	0.004317323259579061	21026	-0.0
GO:BP	GO:0006953	acute-phase response	1.0	49	26	1	0.038461538461538464	0.02040816326530612	21026	-0.0
GO:BP	GO:0006954	inflammatory response	1.0	862	26	3	0.11538461538461539	0.0034802784222737818	21026	-0.0
GO:BP	GO:0006955	immune response	1.0	2070	26	6	0.23076923076923078	0.002898550724637681	21026	-0.0
GO:BP	GO:0006956	complement activation	1.0	64	26	1	0.038461538461538464	0.015625	21026	-0.0
GO:BP	GO:0006958	complement activation, classical pathway	1.0	42	26	1	0.038461538461538464	0.023809523809523808	21026	-0.0
GO:BP	GO:0006959	humoral immune response	1.0	281	26	3	0.11538461538461539	0.010676156583629894	21026	-0.0
GO:BP	GO:0006979	response to oxidative stress	1.0	400	26	3	0.11538461538461539	0.0075	21026	-0.0
GO:BP	GO:0006986	response to unfolded protein	1.0	140	26	1	0.038461538461538464	0.007142857142857143	21026	-0.0
GO:BP	GO:0006996	organelle organization	1.0	3594	26	2	0.07692307692307693	0.0005564830272676684	21026	-0.0
GO:BP	GO:0007010	cytoskeleton organization	1.0	1529	26	1	0.038461538461538464	0.0006540222367560497	21026	-0.0
GO:BP	GO:0007049	cell cycle	1.0	1663	26	1	0.038461538461538464	0.0006013229104028864	21026	-0.0
GO:BP	GO:0007154	cell communication	1.0	6540	26	9	0.34615384615384615	0.0013761467889908258	21026	-0.0
GO:BP	GO:0007155	cell adhesion	1.0	1530	26	2	0.07692307692307693	0.00130718954248366	21026	-0.0
GO:BP	GO:0007159	leukocyte cell-cell adhesion	1.0	415	26	2	0.07692307692307693	0.004819277108433735	21026	-0.0
GO:BP	GO:0007162	negative regulation of cell adhesion	1.0	293	26	1	0.038461538461538464	0.0034129692832764505	21026	-0.0
GO:BP	GO:0007165	signal transduction	1.0	6002	26	9	0.34615384615384615	0.0014995001666111296	21026	-0.0
GO:BP	GO:0006826	iron ion transport	1.0	57	26	1	0.038461538461538464	0.017543859649122806	21026	-0.0
GO:BP	GO:0007166	cell surface receptor signaling pathway	1.0	2819	26	6	0.23076923076923078	0.002128414331323164	21026	-0.0
GO:BP	GO:0006821	chloride transport	1.0	125	26	1	0.038461538461538464	0.008	21026	-0.0
GO:BP	GO:0006816	calcium ion transport	1.0	434	26	1	0.038461538461538464	0.002304147465437788	21026	-0.0
GO:BP	GO:0006631	fatty acid metabolic process	1.0	400	26	3	0.11538461538461539	0.0075	21026	-0.0
GO:BP	GO:0006633	fatty acid biosynthetic process	1.0	159	26	2	0.07692307692307693	0.012578616352201259	21026	-0.0
GO:BP	GO:0006636	unsaturated fatty acid biosynthetic process	1.0	49	26	1	0.038461538461538464	0.02040816326530612	21026	-0.0
GO:BP	GO:0006638	neutral lipid metabolic process	1.0	134	26	1	0.038461538461538464	0.007462686567164179	21026	-0.0
GO:BP	GO:0006639	acylglycerol metabolic process	1.0	133	26	1	0.038461538461538464	0.007518796992481203	21026	-0.0
GO:BP	GO:0006643	membrane lipid metabolic process	1.0	214	26	1	0.038461538461538464	0.004672897196261682	21026	-0.0
GO:BP	GO:0006665	sphingolipid metabolic process	1.0	168	26	1	0.038461538461538464	0.005952380952380952	21026	-0.0
GO:BP	GO:0006690	icosanoid metabolic process	1.0	122	26	1	0.038461538461538464	0.00819672131147541	21026	-0.0
GO:BP	GO:0006692	prostanoid metabolic process	1.0	51	26	1	0.038461538461538464	0.0196078431372549	21026	-0.0
GO:BP	GO:0006693	prostaglandin metabolic process	1.0	50	26	1	0.038461538461538464	0.02	21026	-0.0
GO:BP	GO:0006720	isoprenoid metabolic process	1.0	121	26	1	0.038461538461538464	0.008264462809917356	21026	-0.0
GO:BP	GO:0006721	terpenoid metabolic process	1.0	99	26	1	0.038461538461538464	0.010101010101010102	21026	-0.0
GO:BP	GO:0006734	NADH metabolic process	1.0	34	26	1	0.038461538461538464	0.029411764705882353	21026	-0.0
GO:BP	GO:0006739	NADP metabolic process	1.0	41	26	2	0.07692307692307693	0.04878048780487805	21026	-0.0
GO:BP	GO:0006740	NADPH regeneration	1.0	23	26	1	0.038461538461538464	0.043478260869565216	21026	-0.0
GO:BP	GO:0006753	nucleoside phosphate metabolic process	1.0	646	26	2	0.07692307692307693	0.0030959752321981426	21026	-0.0
GO:BP	GO:0006766	vitamin metabolic process	1.0	118	26	1	0.038461538461538464	0.00847457627118644	21026	-0.0
GO:BP	GO:0006767	water-soluble vitamin metabolic process	1.0	66	26	1	0.038461538461538464	0.015151515151515152	21026	-0.0
GO:BP	GO:0006778	porphyrin-containing compound metabolic process	1.0	55	26	1	0.038461538461538464	0.01818181818181818	21026	-0.0
GO:BP	GO:0006787	porphyrin-containing compound catabolic process	1.0	13	26	1	0.038461538461538464	0.07692307692307693	21026	-0.0
GO:BP	GO:0006789	bilirubin conjugation	1.0	2	26	1	0.038461538461538464	0.5	21026	-0.0
GO:BP	GO:0006790	sulfur compound metabolic process	1.0	308	26	1	0.038461538461538464	0.003246753246753247	21026	-0.0
GO:BP	GO:0006793	phosphorus metabolic process	1.0	2410	26	3	0.11538461538461539	0.0012448132780082987	21026	-0.0
GO:BP	GO:0006796	phosphate-containing compound metabolic process	1.0	2407	26	3	0.11538461538461539	0.0012463647694225177	21026	-0.0
GO:BP	GO:0006801	superoxide metabolic process	1.0	70	26	1	0.038461538461538464	0.014285714285714285	21026	-0.0
GO:BP	GO:0006805	xenobiotic metabolic process	1.0	125	26	1	0.038461538461538464	0.008	21026	-0.0
GO:BP	GO:0006810	transport	1.0	4407	26	6	0.23076923076923078	0.0013614703880190605	21026	-0.0
GO:BP	GO:0006811	monoatomic ion transport	1.0	1282	26	3	0.11538461538461539	0.00234009360374415	21026	-0.0
GO:BP	GO:0006812	monoatomic cation transport	1.0	1069	26	2	0.07692307692307693	0.0018709073900841909	21026	-0.0
GO:BP	GO:0006820	monoatomic anion transport	1.0	173	26	1	0.038461538461538464	0.005780346820809248	21026	-0.0
GO:BP	GO:0007167	enzyme-linked receptor protein signaling pathway	1.0	970	26	2	0.07692307692307693	0.002061855670103093	21026	-0.0
GO:BP	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	1.0	629	26	1	0.038461538461538464	0.001589825119236884	21026	-0.0
GO:BP	GO:0007173	epidermal growth factor receptor signaling pathway	1.0	108	26	1	0.038461538461538464	0.009259259259259259	21026	-0.0
GO:BP	GO:0008104	protein localization	1.0	2770	26	2	0.07692307692307693	0.0007220216606498195	21026	-0.0
GO:BP	GO:0008150	biological_process	1.0	21026	26	26	1.0	0.001236564253781033	21026	-0.0
GO:BP	GO:0008152	metabolic process	1.0	14136	26	20	0.7692307692307693	0.0014148273910582908	21026	-0.0
GO:BP	GO:0008202	steroid metabolic process	1.0	335	26	2	0.07692307692307693	0.005970149253731343	21026	-0.0
GO:BP	GO:0008203	cholesterol metabolic process	1.0	145	26	1	0.038461538461538464	0.006896551724137931	21026	-0.0
GO:BP	GO:0008210	estrogen metabolic process	1.0	41	26	1	0.038461538461538464	0.024390243902439025	21026	-0.0
GO:BP	GO:0008219	cell death	1.0	1991	26	3	0.11538461538461539	0.0015067805123053742	21026	-0.0
GO:BP	GO:0008283	cell population proliferation	1.0	2015	26	4	0.15384615384615385	0.0019851116625310174	21026	-0.0
GO:BP	GO:0008284	positive regulation of cell population proliferation	1.0	954	26	2	0.07692307692307693	0.0020964360587002098	21026	-0.0
GO:BP	GO:0008285	negative regulation of cell population proliferation	1.0	706	26	1	0.038461538461538464	0.00141643059490085	21026	-0.0
GO:BP	GO:0008360	regulation of cell shape	1.0	140	26	1	0.038461538461538464	0.007142857142857143	21026	-0.0
GO:BP	GO:0008366	axon ensheathment	1.0	159	26	1	0.038461538461538464	0.006289308176100629	21026	-0.0
GO:BP	GO:0008544	epidermis development	1.0	398	26	1	0.038461538461538464	0.002512562814070352	21026	-0.0
GO:BP	GO:0008610	lipid biosynthetic process	1.0	729	26	3	0.11538461538461539	0.00411522633744856	21026	-0.0
GO:BP	GO:0009056	catabolic process	1.0	2639	26	6	0.23076923076923078	0.0022735884804850324	21026	-0.0
GO:BP	GO:0009058	biosynthetic process	1.0	10664	26	12	0.46153846153846156	0.0011252813203300824	21026	-0.0
GO:BP	GO:0009059	macromolecule biosynthetic process	1.0	9643	26	7	0.2692307692307692	0.000725915171627087	21026	-0.0
GO:BP	GO:0009062	fatty acid catabolic process	1.0	107	26	1	0.038461538461538464	0.009345794392523364	21026	-0.0
GO:BP	GO:0009100	glycoprotein metabolic process	1.0	371	26	1	0.038461538461538464	0.0026954177897574125	21026	-0.0
GO:BP	GO:0009101	glycoprotein biosynthetic process	1.0	300	26	1	0.038461538461538464	0.0033333333333333335	21026	-0.0
GO:BP	GO:0009117	nucleotide metabolic process	1.0	493	26	2	0.07692307692307693	0.004056795131845842	21026	-0.0
GO:BP	GO:0009132	nucleoside diphosphate metabolic process	1.0	133	26	1	0.038461538461538464	0.007518796992481203	21026	-0.0
GO:BP	GO:0009134	nucleoside diphosphate catabolic process	1.0	107	26	1	0.038461538461538464	0.009345794392523364	21026	-0.0
GO:BP	GO:0009135	purine nucleoside diphosphate metabolic process	1.0	116	26	1	0.038461538461538464	0.008620689655172414	21026	-0.0
GO:BP	GO:0009137	purine nucleoside diphosphate catabolic process	1.0	100	26	1	0.038461538461538464	0.01	21026	-0.0
GO:BP	GO:0009141	nucleoside triphosphate metabolic process	1.0	276	26	1	0.038461538461538464	0.0036231884057971015	21026	-0.0
GO:BP	GO:0009144	purine nucleoside triphosphate metabolic process	1.0	260	26	1	0.038461538461538464	0.0038461538461538464	21026	-0.0
GO:BP	GO:0009150	purine ribonucleotide metabolic process	1.0	351	26	1	0.038461538461538464	0.002849002849002849	21026	-0.0
GO:BP	GO:0009154	purine ribonucleotide catabolic process	1.0	129	26	1	0.038461538461538464	0.007751937984496124	21026	-0.0
GO:BP	GO:0007620	copulation	1.0	19	26	1	0.038461538461538464	0.05263157894736842	21026	-0.0
GO:BP	GO:0007617	mating behavior	1.0	36	26	1	0.038461538461538464	0.027777777777777776	21026	-0.0
GO:BP	GO:0007610	behavior	1.0	674	26	1	0.038461538461538464	0.001483679525222552	21026	-0.0
GO:BP	GO:0007605	sensory perception of sound	1.0	169	26	1	0.038461538461538464	0.005917159763313609	21026	-0.0
GO:BP	GO:0007175	negative regulation of epidermal growth factor-activated receptor activity	1.0	12	26	1	0.038461538461538464	0.08333333333333333	21026	-0.0
GO:BP	GO:0007176	regulation of epidermal growth factor-activated receptor activity	1.0	15	26	1	0.038461538461538464	0.06666666666666667	21026	-0.0
GO:BP	GO:0007178	cell surface receptor protein serine/threonine kinase signaling pathway	1.0	364	26	1	0.038461538461538464	0.0027472527472527475	21026	-0.0
GO:BP	GO:0007179	transforming growth factor beta receptor signaling pathway	1.0	208	26	1	0.038461538461538464	0.004807692307692308	21026	-0.0
GO:BP	GO:0007186	G protein-coupled receptor signaling pathway	1.0	1289	26	4	0.15384615384615385	0.0031031807602792862	21026	-0.0
GO:BP	GO:0007187	G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	1.0	56	26	1	0.038461538461538464	0.017857142857142856	21026	-0.0
GO:BP	GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	1.0	266	26	1	0.038461538461538464	0.0037593984962406013	21026	-0.0
GO:BP	GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	1.0	178	26	1	0.038461538461538464	0.0056179775280898875	21026	-0.0
GO:BP	GO:0007204	positive regulation of cytosolic calcium ion concentration	1.0	169	26	1	0.038461538461538464	0.005917159763313609	21026	-0.0
GO:BP	GO:0007267	cell-cell signaling	1.0	1342	26	1	0.038461538461538464	0.0007451564828614009	21026	-0.0
GO:BP	GO:0007272	ensheathment of neurons	1.0	159	26	1	0.038461538461538464	0.006289308176100629	21026	-0.0
GO:BP	GO:0007275	multicellular organism development	1.0	4727	26	7	0.2692307692307692	0.0014808546646921938	21026	-0.0
GO:BP	GO:0007276	gamete generation	1.0	841	26	1	0.038461538461538464	0.0011890606420927466	21026	-0.0
GO:BP	GO:0007281	germ cell development	1.0	386	26	1	0.038461538461538464	0.0025906735751295338	21026	-0.0
GO:BP	GO:0006629	lipid metabolic process	1.0	1391	26	5	0.19230769230769232	0.0035945363048166786	21026	-0.0
GO:BP	GO:0007283	spermatogenesis	1.0	651	26	1	0.038461538461538464	0.0015360983102918587	21026	-0.0
GO:BP	GO:0007338	single fertilization	1.0	174	26	1	0.038461538461538464	0.005747126436781609	21026	-0.0
GO:BP	GO:0007340	acrosome reaction	1.0	39	26	1	0.038461538461538464	0.02564102564102564	21026	-0.0
GO:BP	GO:0007346	regulation of mitotic cell cycle	1.0	492	26	1	0.038461538461538464	0.0020325203252032522	21026	-0.0
GO:BP	GO:0007399	nervous system development	1.0	2604	26	3	0.11538461538461539	0.001152073732718894	21026	-0.0
GO:BP	GO:0007417	central nervous system development	1.0	1061	26	1	0.038461538461538464	0.000942507068803016	21026	-0.0
GO:BP	GO:0007420	brain development	1.0	754	26	1	0.038461538461538464	0.001326259946949602	21026	-0.0
GO:BP	GO:0007422	peripheral nervous system development	1.0	90	26	1	0.038461538461538464	0.011111111111111112	21026	-0.0
GO:BP	GO:0007423	sensory organ development	1.0	624	26	1	0.038461538461538464	0.0016025641025641025	21026	-0.0
GO:BP	GO:0007507	heart development	1.0	605	26	1	0.038461538461538464	0.001652892561983471	21026	-0.0
GO:BP	GO:0007517	muscle organ development	1.0	365	26	1	0.038461538461538464	0.0027397260273972603	21026	-0.0
GO:BP	GO:0007519	skeletal muscle tissue development	1.0	180	26	1	0.038461538461538464	0.005555555555555556	21026	-0.0
GO:BP	GO:0007584	response to nutrient	1.0	171	26	1	0.038461538461538464	0.005847953216374269	21026	-0.0
GO:BP	GO:0007586	digestion	1.0	141	26	2	0.07692307692307693	0.014184397163120567	21026	-0.0
GO:BP	GO:0007600	sensory perception	1.0	966	26	1	0.038461538461538464	0.0010351966873706005	21026	-0.0
GO:BP	GO:0007286	spermatid development	1.0	226	26	1	0.038461538461538464	0.004424778761061947	21026	-0.0
GO:BP	GO:0009165	nucleotide biosynthetic process	1.0	229	26	1	0.038461538461538464	0.004366812227074236	21026	-0.0
GO:BP	GO:0006575	modified amino acid metabolic process	1.0	178	26	2	0.07692307692307693	0.011235955056179775	21026	-0.0
GO:BP	GO:0006508	proteolysis	1.0	1486	26	2	0.07692307692307693	0.0013458950201884253	21026	-0.0
GO:BP	GO:0002042	cell migration involved in sprouting angiogenesis	1.0	55	26	1	0.038461538461538464	0.01818181818181818	21026	-0.0
GO:BP	GO:0002237	response to molecule of bacterial origin	1.0	357	26	2	0.07692307692307693	0.0056022408963585435	21026	-0.0
GO:BP	GO:0002250	adaptive immune response	1.0	762	26	2	0.07692307692307693	0.0026246719160104987	21026	-0.0
GO:BP	GO:0002252	immune effector process	1.0	732	26	2	0.07692307692307693	0.00273224043715847	21026	-0.0
GO:BP	GO:0002253	activation of immune response	1.0	560	26	1	0.038461538461538464	0.0017857142857142857	21026	-0.0
GO:BP	GO:0002260	lymphocyte homeostasis	1.0	80	26	1	0.038461538461538464	0.0125	21026	-0.0
GO:BP	GO:0002262	myeloid cell homeostasis	1.0	181	26	1	0.038461538461538464	0.0055248618784530384	21026	-0.0
